RowId,Week Of,Operation Year,Operation Month,Division,Unit,Unit Description,Subcategory,Metric,Contacts,Human Service Acceptance,Service Resistance,Total
1517,09/21/2020,2020,Sep,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,0,0,0
1518,09/21/2020,2020,Sep,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,0,0,0
1519,09/21/2020,2020,Sep,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,0,0
1520,09/21/2020,2020,Sep,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,0,0
1521,09/21/2020,2020,Sep,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,0,0
1522,09/21/2020,2020,Sep,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,0,0
1523,09/28/2020,2020,Sep,Central,Patrol,Patrol,N/A,Contacts,0,0,0,0
1524,09/28/2020,2020,Sep,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,,0,
1525,09/28/2020,2020,Sep,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,,0,
1526,09/28/2020,2020,Sep,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,,0,
1527,09/28/2020,2020,Sep,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,,
1528,09/28/2020,2020,Sep,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,,
1529,09/28/2020,2020,Sep,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,,
1530,09/28/2020,2020,Sep,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,,
1531,09/28/2020,2020,Sep,Central,BIKES,Bikes,N/A,Contacts,65,0,0,65
1532,09/28/2020,2020,Sep,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,1,0,1
1533,09/28/2020,2020,Sep,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,1,0,1
1534,09/28/2020,2020,Sep,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
1535,09/28/2020,2020,Sep,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,8,8
1536,09/28/2020,2020,Sep,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,4,4
1537,09/28/2020,2020,Sep,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,2,2
1538,09/28/2020,2020,Sep,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,4,4
1539,09/28/2020,2020,Sep,Central,SCU,Central Street Crimes Unit,N/A,Contacts,2,0,0,2
1540,09/28/2020,2020,Sep,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1541,09/28/2020,2020,Sep,Central,SCU,Central Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1542,09/28/2020,2020,Sep,Central,SCU,Central Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1543,09/28/2020,2020,Sep,Central,SCU,Central Street Crimes Unit,N/A,Booking_Misd,0,0,,
1544,09/28/2020,2020,Sep,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,2,2
1545,09/28/2020,2020,Sep,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,,
1546,09/28/2020,2020,Sep,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Contacts,74,0,0,74
1547,09/28/2020,2020,Sep,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,CBI or CRT,Mental_Health,0,1,0,1
1548,09/28/2020,2020,Sep,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,Triage Line/FIRE,Medical_Health,0,,0,
1549,09/28/2020,2020,Sep,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,CBI or Raine,Shelter/Hotel,0,8,0,8
1550,09/28/2020,2020,Sep,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Cite/Release_And_Comm_Court,0,0,3,3
1551,09/28/2020,2020,Sep,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Booking_Misd,0,0,3,3
1552,09/28/2020,2020,Sep,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Booking_Fel,0,0,6,6
1553,09/28/2020,2020,Sep,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Felony_LFC,0,0,,
1554,09/28/2020,2020,Sep,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,19,0,0,19
1555,09/28/2020,2020,Sep,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1556,09/28/2020,2020,Sep,Fiesta,SCU,Fiesta Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1557,09/28/2020,2020,Sep,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1558,09/28/2020,2020,Sep,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,,
1559,09/28/2020,2020,Sep,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Misd,0,0,,
1560,09/28/2020,2020,Sep,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,,
1561,09/28/2020,2020,Sep,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,,
1562,09/28/2020,2020,Sep,MFAC,CRT,Crisis Response Team,N/A,Contacts,,0,0,
1563,09/28/2020,2020,Sep,MFAC,CRT,Crisis Response Team,CBI or CRT,Mental_Health,0,,0,
1564,09/28/2020,2020,Sep,MFAC,CRT,Crisis Response Team,Triage Line/FIRE,Medical_Health,0,,0,
1565,09/28/2020,2020,Sep,MFAC,CRT,Crisis Response Team,CBI or Raine,Shelter/Hotel,0,,0,
1566,09/28/2020,2020,Sep,MFAC,CRT,Crisis Response Team,N/A,Cite/Release_And_Comm_Court,0,0,,
1567,09/28/2020,2020,Sep,MFAC,CRT,Crisis Response Team,N/A,Booking_Misd,0,0,,
1568,09/28/2020,2020,Sep,MFAC,CRT,Crisis Response Team,N/A,Booking_Fel,0,0,,
1569,09/28/2020,2020,Sep,MFAC,CRT,Crisis Response Team,N/A,Felony_LFC,0,0,,
1570,09/28/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,23,0,0,23
1571,09/28/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1572,09/28/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1573,09/28/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,1,0,1
1574,09/28/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1575,09/28/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Misd,0,0,,
1576,09/28/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,2,2
1577,09/28/2020,2020,Sep,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Felony_LFC,0,0,,
1578,09/28/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,2,0,0,2
1579,09/28/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1580,09/28/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1581,09/28/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1582,09/28/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,,
1583,09/28/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,,
1584,09/28/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,,
1585,09/28/2020,2020,Sep,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,,
1586,10/05/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,4,0,0,4
1587,10/05/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1588,10/05/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1589,10/05/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1590,10/05/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,,
1591,10/05/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,,
1592,10/05/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,,
1593,10/05/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,,
1594,10/05/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,8,0,0,8
1595,10/05/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
1596,10/05/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1597,10/05/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,1,0,1
1598,10/05/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1599,10/05/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Misd,0,0,,
1600,10/05/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,,
1601,10/05/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Felony_LFC,0,0,,
1602,10/05/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Contacts,,0,0,
1603,10/05/2020,2020,Oct,MFAC,CRT,Crisis Response Team,CBI or CRT,Mental_Health,0,,0,
1604,10/05/2020,2020,Oct,MFAC,CRT,Crisis Response Team,Triage Line/FIRE,Medical_Health,0,,0,
1605,10/05/2020,2020,Oct,MFAC,CRT,Crisis Response Team,CBI or Raine,Shelter/Hotel,0,,0,
1606,10/05/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Cite/Release_And_Comm_Court,0,0,,
1607,10/05/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Booking_Misd,0,0,,
1608,10/05/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Booking_Fel,0,0,,
1609,10/05/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Felony_LFC,0,0,,
1610,10/05/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,32,0,0,32
1611,10/05/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1612,10/05/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1613,10/05/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,1,0,1
1614,10/05/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1615,10/05/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Misd,0,0,,
1616,10/05/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,,
1617,10/05/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,,
1618,10/05/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Contacts,75,0,0,75
1619,10/05/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,CBI or CRT,Mental_Health,0,,0,
1620,10/05/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,Triage Line/FIRE,Medical_Health,0,,0,
1621,10/05/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,CBI or Raine,Shelter/Hotel,0,7,0,7
1622,10/05/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Cite/Release_And_Comm_Court,0,0,,
1623,10/05/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Booking_Misd,0,0,4,4
1624,10/05/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Booking_Fel,0,0,1,1
1625,10/05/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Felony_LFC,0,0,2,2
1626,10/05/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Contacts,0,0,0,0
1627,10/05/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1628,10/05/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1629,10/05/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1630,10/05/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,,
1631,10/05/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Booking_Misd,0,0,,
1632,10/05/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,,
1633,10/05/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,,
1634,10/05/2020,2020,Oct,Central,BIKES,Bikes,N/A,Contacts,37,0,0,37
1635,10/05/2020,2020,Oct,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1636,10/05/2020,2020,Oct,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
1637,10/05/2020,2020,Oct,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
1638,10/05/2020,2020,Oct,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,8,8
1639,10/05/2020,2020,Oct,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,2,2
1640,10/05/2020,2020,Oct,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,2,2
1641,10/05/2020,2020,Oct,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,3,3
1642,10/05/2020,2020,Oct,Central,Patrol,Patrol,N/A,Contacts,0,0,0,0
1643,10/05/2020,2020,Oct,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,,0,
1644,10/05/2020,2020,Oct,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,,0,
1645,10/05/2020,2020,Oct,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,,0,
1646,10/05/2020,2020,Oct,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,,
1647,10/05/2020,2020,Oct,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,,
1648,10/05/2020,2020,Oct,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,,
1649,10/05/2020,2020,Oct,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,,
1650,10/12/2020,2020,Oct,Central,Patrol,Patrol,N/A,Contacts,0,0,0,0
1651,10/12/2020,2020,Oct,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,,0,
1652,10/12/2020,2020,Oct,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,,0,
1653,10/12/2020,2020,Oct,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,,0,
1654,10/12/2020,2020,Oct,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,,
1655,10/12/2020,2020,Oct,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,,
1656,10/12/2020,2020,Oct,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,,
1657,10/12/2020,2020,Oct,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,,
1658,10/12/2020,2020,Oct,Central,BIKES,Bikes,N/A,Contacts,4,0,0,4
1659,10/12/2020,2020,Oct,Central,BIKES,Bikes,CBI or CRT,Mental_Health,0,0,0,0
1660,10/12/2020,2020,Oct,Central,BIKES,Bikes,Triage Line/FIRE,Medical_Health,0,1,0,1
1661,10/12/2020,2020,Oct,Central,BIKES,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
1662,10/12/2020,2020,Oct,Central,BIKES,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,1,1
1663,10/12/2020,2020,Oct,Central,BIKES,Bikes,N/A,Booking_Misd,0,0,0,0
1664,10/12/2020,2020,Oct,Central,BIKES,Bikes,N/A,Booking_Fel,0,0,1,1
1665,10/12/2020,2020,Oct,Central,BIKES,Bikes,N/A,Felony_LFC,0,0,0,0
1666,10/12/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Contacts,40,0,0,40
1667,10/12/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
1668,10/12/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,1,0,1
1669,10/12/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1670,10/12/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,12,12
1671,10/12/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Booking_Misd,0,0,6,6
1672,10/12/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,3,3
1673,10/12/2020,2020,Oct,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,,
1674,10/12/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Contacts,12,0,0,12
1675,10/12/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,CBI or CRT,Mental_Health,0,,0,
1676,10/12/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,Triage Line/FIRE,Medical_Health,0,,0,
1677,10/12/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,CBI or Raine,Shelter/Hotel,0,,0,
1678,10/12/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Cite/Release_And_Comm_Court,0,0,,
1679,10/12/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Booking_Misd,0,0,,
1680,10/12/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Booking_Fel,0,0,,
1681,10/12/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Felony_LFC,0,0,,
1682,10/12/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,25,0,0,25
1683,10/12/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1684,10/12/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1685,10/12/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,6,0,6
1686,10/12/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,2,2
1687,10/12/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Misd,0,0,,
1688,10/12/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,3,3
1689,10/12/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,,
1690,10/12/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Contacts,,0,0,
1691,10/12/2020,2020,Oct,MFAC,CRT,Crisis Response Team,CBI or CRT,Mental_Health,0,,0,
1692,10/12/2020,2020,Oct,MFAC,CRT,Crisis Response Team,Triage Line/FIRE,Medical_Health,0,,0,
1693,10/12/2020,2020,Oct,MFAC,CRT,Crisis Response Team,CBI or Raine,Shelter/Hotel,0,,0,
1694,10/12/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Cite/Release_And_Comm_Court,0,0,,
1695,10/12/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Booking_Misd,0,0,,
1696,10/12/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Booking_Fel,0,0,,
1697,10/12/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Felony_LFC,0,0,,
1698,10/12/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,17,0,0,17
1699,10/12/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,4,0,4
1700,10/12/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1701,10/12/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1702,10/12/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,3,3
1703,10/12/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Misd,0,0,,
1704,10/12/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1705,10/12/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Felony_LFC,0,0,2,2
1706,10/12/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,2,0,0,2
1707,10/12/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1708,10/12/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1709,10/12/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1710,10/12/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,,
1711,10/12/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,,
1712,10/12/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,1,1
1713,10/12/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,,
1714,10/19/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,8,0,0,8
1715,10/19/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1716,10/19/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1717,10/19/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,,0,
1718,10/19/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,,
1719,10/19/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,,
1720,10/19/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,,
1721,10/19/2020,2020,Oct,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,1,1
1722,10/19/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,12,0,0,12
1723,10/19/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1724,10/19/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1725,10/19/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,1,0,1
1726,10/19/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,3,3
1727,10/19/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Misd,0,0,,
1728,10/19/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,,
1729,10/19/2020,2020,Oct,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Felony_LFC,0,0,2,2
1730,10/19/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Contacts,,0,0,
1731,10/19/2020,2020,Oct,MFAC,CRT,Crisis Response Team,CBI or CRT,Mental_Health,0,,0,
1732,10/19/2020,2020,Oct,MFAC,CRT,Crisis Response Team,Triage Line/FIRE,Medical_Health,0,,0,
1733,10/19/2020,2020,Oct,MFAC,CRT,Crisis Response Team,CBI or Raine,Shelter/Hotel,0,,0,
1734,10/19/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Cite/Release_And_Comm_Court,0,0,,
1735,10/19/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Booking_Misd,0,0,,
1736,10/19/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Booking_Fel,0,0,,
1737,10/19/2020,2020,Oct,MFAC,CRT,Crisis Response Team,N/A,Felony_LFC,0,0,,
1738,10/19/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,30,0,0,30
1739,10/19/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or CRT,Mental_Health,0,,0,
1740,10/19/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,,0,
1741,10/19/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,2,0,2
1742,10/19/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,4,4
1743,10/19/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Misd,0,0,,
1744,10/19/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,,
1745,10/19/2020,2020,Oct,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,,
1746,10/19/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Contacts,18,0,0,18
1747,10/19/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,CBI or CRT,Mental_Health,0,,0,
1748,10/19/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,Triage Line/FIRE,Medical_Health,0,,0,
1749,10/19/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,CBI or Raine,Shelter/Hotel,0,3,0,3
1750,10/19/2020,2020,Oct,Fiesta,CIU/PAT,Criminal Investigations Unit/Patrol,N/A,Cite/Release_And_Comm_Court,0,0,,
